メンバーコード,ログインコード,メンバー名,力量タイプ  ###[competence_type]###,力量コード,力量名,レベル,取得日  ###[acquired_date]###,有効期限  ###[expiration_date]###,備考  ###[remarks]###,文書番号,作成日,更新日,保有力量コード  ###[member_acquired_competence_level_code]###
m71,m71,谷 国彦,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,gZ0VzRiVXPk1TS6Tqahv
m71,m71,谷 国彦,EDUCATION,C0111-3,ISO9001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LmiRqCYXyEZRytWpmSZ3
m71,m71,谷 国彦,EDUCATION,C0111-4,ISO14001研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,pYJyOfq8g1NRTRJFYBqT
m71,m71,谷 国彦,EDUCATION,C01121-1,【新入社員】基礎研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,x536ODafTl0XAmc1H6Lv
m71,m71,谷 国彦,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,182oW9EuKAMzVJiAVhSr
m71,m71,谷 国彦,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NvR8DtekvbYR3JLmCqpR
m71,m71,谷 国彦,EDUCATION,C01121-4,【新入社員】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,gF5dPh5SuUbMywyBTAMU
m71,m71,谷 国彦,EDUCATION,C01121-5,【新入社員】現場研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,662Hd2iaKddXrUVWVMgI
m71,m71,谷 国彦,EDUCATION,C01122-1,【2年目】ロジカルシンキング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VLGINLWobNsR4O2EIMr9
m71,m71,谷 国彦,EDUCATION,C01122-2,【2年目】資料作成研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,pd3dDlS3zkgAcl00Ub3C
m71,m71,谷 国彦,EDUCATION,C01122-3,【2年目】チームビルディング研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,khrm5d9FgZefZGwZiN6e
m71,m71,谷 国彦,EDUCATION,C01122-4,【2年目】ファシリテーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,L4dTyreJf3TymIaRdkif
m71,m71,谷 国彦,EDUCATION,C01123-1,【中堅社員】課題解決研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,O6YmGmg3BlfIow4d9fpa
m71,m71,谷 国彦,EDUCATION,C01123-2,【中堅社員】リーダーシップ研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,TIIkXbBUomLqiqBzBC5p
m71,m71,谷 国彦,EDUCATION,C01123-3,【中堅社員】コミュニケーション研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IE3QJEjkDfSYsfUYc5Yp
m71,m71,谷 国彦,EDUCATION,C01123-4,【中堅社員】業務改善研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kLEyArf5X3Ej1ireHc3t
m71,m71,谷 国彦,EDUCATION,C01131-1,QC研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,sHjiutUnNykGh4egf7BK
m71,m71,谷 国彦,EDUCATION,C01131-2,5S研修,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Qj1GNGYojYR2peyC3VGa
m71,m71,谷 国彦,EDUCATION,C01131-3,安全講習,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uylYyhUjzJ96pjLi2QJs
m71,m71,谷 国彦,EDUCATION,C0114-1,【eラーニング】ロジカルシンキング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,UEfKDB9gNgQeOypjBuou
m71,m71,谷 国彦,EDUCATION,C0114-10,【eラーニング】TOEIC,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EHiOijzAkeUmQB3Ksf1R
m71,m71,谷 国彦,EDUCATION,C0114-2,【eラーニング】ロジカルシンキング　-応用編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,kttnjgAJMCZnpJi71jYU
m71,m71,谷 国彦,EDUCATION,C0114-4,【eラーニング】ロジカルライティング　-基礎編-,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ls6zdwbKGynlBeJdTZES
m71,m71,谷 国彦,EDUCATION,C0114-7,【eラーニング】キャリアデザイン,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tcXYcTZcm3tQdvAk0QI4
m71,m71,谷 国彦,EDUCATION,C0114-8,【eラーニング】目標設定,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,JEs4G41NmC1fW6igoE3y
m71,m71,谷 国彦,EDUCATION,C0114-9,【eラーニング】タスク管理,●,2022/01/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,p2mG6RekIoukFMvWsqZ5
m71,m71,谷 国彦,EDUCATION,kakou-e1,特殊品製品理解,●,2018/01/22,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9rvVKsjuTG8P719vnEAR
m71,m71,谷 国彦,EDUCATION,kakou-e3,安全講習（Lv.1）,●,2018/01/24,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nhraU5pMkEGOznanhBOQ
m71,m71,谷 国彦,EDUCATION,seizoubu-e1,図面読み取り講習（Lv.1）,●,2023/02/14,2025/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bNPXYhUCBbqvbfXgQidh
m71,m71,谷 国彦,EDUCATION,seizoubu-e2,ノギス（Lv.1）,●,2015/02/02,2024/02/06,,,2024/12/26 23:32:54,2024/12/26 23:32:54,yyIzMGG6L7UVpHy2FUVE
m71,m71,谷 国彦,EDUCATION,seizoubu-e3,ハイトゲージ（Lv.1）,●,2013/02/04,2024/02/14,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6yqTjAy6EDTRVSuqJMHt
m71,m71,谷 国彦,EDUCATION,seizoubu-e4,マイクロメータ（Lv.1）,●,2017/02/06,2024/02/07,,,2024/12/26 23:32:54,2024/12/26 23:32:54,bulm8PWXIO2QxYCdVIdj
m71,m71,谷 国彦,EDUCATION,seizoubu-e5,製品A（Lv.1）,●,2019/09/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,B4VeeMYMjxDw5Yox9AkU
m71,m71,谷 国彦,EDUCATION,seizoubu-e6,製品B（Lv.2）,●,2021/01/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,hfHKhwExBv3SFM6li022
m71,m71,谷 国彦,EDUCATION,seizoubu-e7,製品C（Lv.3）,●,2022/02/21,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,utSMdZSbY5QjcmZSmyOP
m76,m76,渋谷 一久,SKILL,D01-001,2D CADトレース,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dNWLCIBI907tSRpljvYE
m76,m76,渋谷 一久,SKILL,D01-002,3D CADトレース,2,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XTMqPwiksNbStntFzuK4
m76,m76,渋谷 一久,SKILL,D01-003,投影図,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9sOF1nT6Ye8YFn06R9gU
m76,m76,渋谷 一久,SKILL,D01-004,図面の線種類,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CEL0RMVoKi6lsm3QAtr2
m76,m76,渋谷 一久,SKILL,D01-005,表面粗さ,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Qmwipq3lKmgFJn8Bw2T4
m76,m76,渋谷 一久,SKILL,D01-006,図面フォーマット（注記),3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,VAgK6rqJU7dMqTplJFCg
m76,m76,渋谷 一久,SKILL,D01-007,図面チェックシートの内容理解,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,J22D31509OnRTj5ne2UM
m76,m76,渋谷 一久,SKILL,D02-001,寸法公差設定,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IszTA0QyuVkoajhhStrW
m76,m76,渋谷 一久,SKILL,D02-002,はめあい公差設定,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,P1cKpw5JQDdrOWAqk5Cm
m76,m76,渋谷 一久,SKILL,D02-003,幾何公差設定,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ZEyhvzorIsBIaKS4CiA6
m76,m76,渋谷 一久,SKILL,D02-004,加工方法,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xnw6wmmMEABR5sZexrcq
m76,m76,渋谷 一久,SKILL,D02-005,溶接方法,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,tTvAofHkrQwk98cuQnf2
m76,m76,渋谷 一久,SKILL,D02-006,ねじ製図,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,2rzayTwKcTmFM6SMKuJG
m76,m76,渋谷 一久,SKILL,D02-007,構想力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,lCL1FXVTTY6Nnjap1tzx
m76,m76,渋谷 一久,SKILL,D02-008,図解力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0nwqMHv2WS3SwsJSIRYJ
m76,m76,渋谷 一久,SKILL,D02-009,各設計計算,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,cKijmpGjSOwjBiIJzEl2
m76,m76,渋谷 一久,SKILL,D02-010,機構設計力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,KxOv28QjNbf9E7O4x6aj
m76,m76,渋谷 一久,SKILL,D02-011,振動設計力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FzBvkalYVGRIt9xbxcG4
m76,m76,渋谷 一久,SKILL,D02-012,検図力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,efUOHT7IH15VgceJA9zp
m76,m76,渋谷 一久,SKILL,D03-001,信頼性設計,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,BDckdU63R5cJafaiANMN
m76,m76,渋谷 一久,SKILL,D03-002,設計品質ツール,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,vGlPAjtPDS2goLBTlswb
m76,m76,渋谷 一久,SKILL,D03-003,製造品質ツール,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,stRFemt43uXkOlsAh839
m76,m76,渋谷 一久,SKILL,D03-004,QMS,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,IWYZ5jZajxrdIRF86vqL
m76,m76,渋谷 一久,SKILL,D04-001,原価算出,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GAhtncfPfwYtRYMflXy2
m76,m76,渋谷 一久,SKILL,D04-002,原価管理,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,pj5DiZo5RjQkDA04CFwS
m76,m76,渋谷 一久,SKILL,D05-001,ロジカルシンキング（論理思考）,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ZjxyyiYEToZcWOn2q0fw
m76,m76,渋谷 一久,SKILL,D05-002,設計方針決定力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,MLiB8ae3zsswiLT982a8
m76,m76,渋谷 一久,SKILL,D05-003,設計戦略立案・実行力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,W6GGNkAQvYQCPgy4LKkb
m76,m76,渋谷 一久,SKILL,D05-004,コア技術の伝承,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NT9hV7b3djIlOCaoOTWN
m76,m76,渋谷 一久,SKILL,D05-005,進捗管理,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Lu1XciFdPlvVwBl7Yr4H
m76,m76,渋谷 一久,SKILL,D05-006,マルチタスク能力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Snu8XNri67oeHu3d7aig
m76,m76,渋谷 一久,SKILL,D05-007,競合他社との差別化方針の立案,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,uyC0Z69GPZnrXBKsFbCQ
m76,m76,渋谷 一久,SKILL,D05-008,リスクアセスメント,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,yEq79FcdjHHpvdGVE4ha
m76,m76,渋谷 一久,SKILL,D05-009,問題解決手法,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,THG4KNcM6NTbk1BeChBB
m76,m76,渋谷 一久,SKILL,D05-010,マーケティング力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zsNhgLU2s6SdVgVyqJ6n
m76,m76,渋谷 一久,SKILL,D06-001,リーダーシップ力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nW9LbI2T3rGDWB7s4b69
m76,m76,渋谷 一久,SKILL,D06-002,チームワーク力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3Te5BLfHGoqsGon9eNsB
m76,m76,渋谷 一久,SKILL,D06-003,調整力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,07qL6q50omJPYx8vUVxK
m76,m76,渋谷 一久,SKILL,D06-004,プレゼンテーション力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,JAuon2wSnd1OVWek2kdG
m76,m76,渋谷 一久,SKILL,D06-005,交渉力,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3HlYK8yOM2iFvO7sM8P4
m76,m76,渋谷 一久,SKILL,D06-006,人材育成力（コーチング力）,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,U8Oqp8kwM6OwTxwrss1u
m76,m76,渋谷 一久,SKILL,D06-007,設計コミュニケーション,3,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6UMgI5L96lWOIgAmMA7U
m76,m76,渋谷 一久,EDUCATION,C0111-1,コンプライアンス研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,LmOuKs8cXMTfSG6PImco
m76,m76,渋谷 一久,EDUCATION,C0111-2,情報セキュリティ研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,gk66fBl2f7NNfhFUC3D9
m76,m76,渋谷 一久,EDUCATION,C0111-3,ISO9001研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Trz6jummOZMQiFgS9rCT
m76,m76,渋谷 一久,EDUCATION,C0111-4,ISO14001研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,yJgN27lFGqP2sYCYsBcb
m76,m76,渋谷 一久,EDUCATION,C01121-1,【新入社員】基礎研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,yChkyWqD73SpMa86YC5Y
m76,m76,渋谷 一久,EDUCATION,C01121-2,【新入社員】ビジネスマナー研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,eZ9WoNTIblpzc9QjlEAW
m76,m76,渋谷 一久,EDUCATION,C01121-3,【新入社員】コンプライアンス研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,osRkumiS2jpE5epB5MPg
m76,m76,渋谷 一久,EDUCATION,C01121-4,【新入社員】ロジカルシンキング研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,n7zkZsFkCjdwe0FZM7Fq
m76,m76,渋谷 一久,EDUCATION,C01121-5,【新入社員】現場研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,stpEaWvKnwDOHDdZ7ijA
m76,m76,渋谷 一久,EDUCATION,C01122-1,【2年目】ロジカルシンキング研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NSYOM25tSV23UbhSdies
m76,m76,渋谷 一久,EDUCATION,C01122-2,【2年目】資料作成研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,7SzV7SxAfqOc2IH8eTJD
m76,m76,渋谷 一久,EDUCATION,C01122-3,【2年目】チームビルディング研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,s7GSYeCXfa04i9aO4Xl6
m76,m76,渋谷 一久,EDUCATION,C01122-4,【2年目】ファシリテーション研修,●,2024/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mzf4pSp5K7bwU1AynJpn
m76,m76,渋谷 一久,EDUCATION,D01-e01,2D CAD OJT教育(基礎),●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,epRklGeOocULrpTkWSCx
m76,m76,渋谷 一久,EDUCATION,D01-e02,2D CAD OJT教育(初級）,●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,hRcOm9kHl2gqjg8EU4kM
m76,m76,渋谷 一久,EDUCATION,D01-e03,2D CAD OJT教育(中級）,●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Hxc4NDje6Djwjp3LleBm
m76,m76,渋谷 一久,EDUCATION,D01-e04,実務経験(1年）,●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,94V6gDZ8gREjWxRrH8yU
m76,m76,渋谷 一久,EDUCATION,D01-e05,3D CAD OJT教育(基礎),●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,EBrk1crGBJebDz5KJJ5j
m76,m76,渋谷 一久,EDUCATION,D01-e06,3D CAD OJT教育(初級）,●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,eqsJbgf66i01s1GO3JdW
m76,m76,渋谷 一久,EDUCATION,D01-e07,3D CAD OJT教育(中級）,●,2012/04/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Bxq2Dj5ZhTspVzqrrF0Y
m77,m77,白木 柊哉,SKILL,nintei-s0,設備A取扱,1,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Wy4cw1tWDgV3WhU23Oz6
m77,m77,白木 柊哉,SKILL,nintei-s1,設備Aメンテナンス,1,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,TkO0A62a301gIl2AU6PW
m77,m77,白木 柊哉,SKILL,nintei-s12,設備E取扱,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,XEUXN91PopSWqQGjsVZI
m77,m77,白木 柊哉,SKILL,nintei-s13,設備Eメンテナンス,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6uS6I29Ewyc4uxPSuqyt
m77,m77,白木 柊哉,SKILL,nintei-s14,設備E不具合対応,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,xFshQytGAfDZoZ0LWeQS
m77,m77,白木 柊哉,SKILL,nintei-s2,設備A不具合対応,1,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,QdmFzHoXOQYFZa3WMr60
m77,m77,白木 柊哉,SKILL,nintei-s3,設備B取扱,3,2022/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8pXXkwRfe9S4K89JH9hj
m77,m77,白木 柊哉,SKILL,nintei-s4,設備Bメンテナンス,3,2022/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zLMtPdHcb9zDfhhHEq2R
m77,m77,白木 柊哉,SKILL,nintei-s5,設備B不具合対応,3,2022/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mGbGJeIVgNVYWY8ExK0a
m77,m77,白木 柊哉,SKILL,nintei-s6,設備C取扱,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9Dk9mjWFLF9SUwgLH6jt
m77,m77,白木 柊哉,SKILL,nintei-s7,設備Cメンテナンス,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,CzB55YReDNyBiBNDMqvA
m77,m77,白木 柊哉,SKILL,nintei-s8,設備C不具合対応,2,2023/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,qTiIjbuB3TSkaX9Mjmpu
m77,m77,白木 柊哉,EDUCATION,nintei-e16,設備B認定作業者OJT教育,●,2022/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mMnQABVSoytPadFqzeZ8
m77,m77,白木 柊哉,LICENSE,C0121a12,第一種電気工事士,●,2023/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,upS6fbpgccsbWqVqw1qv
m77,m77,白木 柊哉,LICENSE,C0121a13,第二種電気工事士,●,2022/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,6EugdGbqGLtv6jQy7sya
m77,m77,白木 柊哉,LICENSE,C0122b2,足場組立等作業主任者,●,2023/03/01,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0uC7zXZ0YGet1l7wqmiN
m77,m77,白木 柊哉,LICENSE,nintei-l10,設備B認定作業者,●,2022/11/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ziHiE4dmVjI3ndKl4b4S
m79,m79,池本 正吾,SKILL,kakou2,荒加工,3,2020/10/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,b9n3qA8pgfaDco2Rg4bC
m79,m79,池本 正吾,SKILL,kakou3,追加工,3,2020/11/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,2Wfv6WpfQIdUKwBnX7Iu
m79,m79,池本 正吾,SKILL,kakou4,外面研削,3,2019/11/08,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ujetaNycEDv6uKyy0kFQ
m79,m79,池本 正吾,SKILL,kakou5,平削り,3,2021/05/17,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,QjSRhjBJNv7Uwggjd959
m79,m79,池本 正吾,SKILL,kakou6,研磨,3,2021/05/21,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YNh4apSiiUmyjd7n8oM1
m79,m79,池本 正吾,SKILL,kakou7,特殊品加工,2,2021/12/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,aTogjwYwo4Svz9X6Mgog
m79,m79,池本 正吾,SKILL,kakou8,加工プログラム作成,3,2020/11/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HF4F4IZD4Aq1TmcqssWO
m79,m79,池本 正吾,SKILL,kakou9,砥石交換,3,2022/09/13,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,NtnoxEcjoDR6NWvJeftG
m79,m79,池本 正吾,SKILL,kensa1,硬度検査,3,2020/11/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HMWpbEQZEuZKo7ejuEZA
m79,m79,池本 正吾,SKILL,kensa2,曲がり検査,3,2020/10/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,cLeKmUi2RXN8pqGwxrRi
m79,m79,池本 正吾,SKILL,kensa3,内径ゲージ検査,3,2019/10/21,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,0GNtgy2VOEA6G6FwuZym
m79,m79,池本 正吾,SKILL,kensa4,精度検査,3,2020/10/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,U2gdJ58T9VKgT5Da0Qp2
m79,m79,池本 正吾,SKILL,kensa5,オイル封入,3,2020/09/14,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,dqvqiOMWkCpboNiIwvzA
m79,m79,池本 正吾,SKILL,kensa6,測定技術,3,2019/10/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,HQyPDKhvNtH2T7c6WteV
m79,m79,池本 正吾,SKILL,kumitate1,型番変更,3,2021/11/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YqzGZRiRrv9N08ae4bc8
m79,m79,池本 正吾,SKILL,kumitate10,再洗浄,3,2019/11/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,nfsNPQH43ysgZOvG2PEp
m79,m79,池本 正吾,SKILL,kumitate11,AX組立特殊作業,3,2019/12/02,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,liC5FiegOouJhLDv6gnh
m79,m79,池本 正吾,SKILL,kumitate12,CXドライバー設定作業,3,2020/11/24,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3o6DMkjdPfHyYWGuaqA7
m79,m79,池本 正吾,SKILL,kumitate13,装置動作確認,3,2020/10/05,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,ROAIH32DFY0yTsdUifX6
m79,m79,池本 正吾,SKILL,kumitate2,ワーク脱着,3,2019/02/18,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,3wM68U69CZZoTEo93VGh
m79,m79,池本 正吾,SKILL,kumitate3,部材取付け,2,2018/12/20,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,GBZ94SGszbH07ztXXAUC
m79,m79,池本 正吾,SKILL,kumitate4,精度測定,2,2019/10/25,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,FuRA6D87jFu8kJKEQdni
m79,m79,池本 正吾,SKILL,kumitate5,穴埋め,2,2019/09/09,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,YqUI8j1tT9WkZEbc5egQ
m79,m79,池本 正吾,SKILL,kumitate6,マッチング作業,3,2020/11/16,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,QFiQ2ZOqRSUGzYhycShd
m79,m79,池本 正吾,SKILL,kumitate7,組立前洗浄,3,2019/10/21,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,oWJt6j7Fr6tUqxoKVTqY
m79,m79,池本 正吾,SKILL,kumitate8,レーザーマーキング,3,2019/11/11,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,zLrnTlBZwaUqaUiNo2mq
m79,m79,池本 正吾,SKILL,kumitate9,ABC調整組立,3,2020/10/12,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,fV0VIYrONSqsGrjO3HHN
m79,m79,池本 正吾,SKILL,seizoubu1,図面の読み取り,4,2023/02/15,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,9BAcMJT95OHcUNejMQDE
m79,m79,池本 正吾,SKILL,seizoubu2,測定器の取扱い,2,2024/01/19,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,OcNC8QHsPmkSIvEBdSrq
m79,m79,池本 正吾,SKILL,seizoubu3,製品理解,3,2021/12/24,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,mVkZfmubxxkFXUc6ZFXu
m79,m79,池本 正吾,EDUCATION,C0111-1,コンプライアンス研修,●,2022/09/01,2023/08/31,,,2024/12/26 23:32:54,2024/12/26 23:32:54,Rb8zolMqfS2tmKxPG38C
m79,m79,池本 正吾,EDUCATION,C0111-2,情報セキュリティ研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,4dof5UR0ZFu04MVjY4T5
m79,m79,池本 正吾,EDUCATION,C0111-3,ISO9001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,8MYKCR8oQhWnlmDpIRf6
m79,m79,池本 正吾,EDUCATION,C0111-4,ISO14001研修,●,2022/04/30,,,,2024/12/26 23:32:54,2024/12/26 23:32:54,JctnxUah43a1b54myT0Z
